benchmark,metric,value,repetition
k2mm,L2 Misses,0.0,4
k2mm,L2 DRead + DWrite,0.0,4
k2mm,L2 DMisses,0.0,4
k2mm,L2 Access,0.0,4
k2mm,LST,0.0,4
k2mm,L2 Misses,0.0,5
k2mm,L2 DRead + DWrite,0.0,5
k2mm,L2 DMisses,0.0,5
k2mm,L2 Access,0.0,5
k2mm,LST,0.0,5
k2mm,L2 Misses,0.0,6
k2mm,L2 DRead + DWrite,0.0,6
k2mm,L2 DMisses,0.0,6
k2mm,L2 Access,0.0,6
k2mm,LST,0.0,6
k2mm,L2 Misses,0.0,7
k2mm,L2 DRead + DWrite,0.0,7
k2mm,L2 DMisses,0.0,7
k2mm,L2 Access,0.0,7
k2mm,LST,0.0,7
k2mm,L2 Misses,0.0,8
k2mm,L2 DRead + DWrite,0.0,8
k2mm,L2 DMisses,0.0,8
k2mm,L2 Access,0.0,8
k2mm,LST,0.0,8
k2mm,L2 Misses,0.0,9
k2mm,L2 DRead + DWrite,0.0,9
k2mm,L2 DMisses,0.0,9
k2mm,L2 Access,0.0,9
k2mm,LST,0.0,9
k2mm,L2 Misses,0.0,10
k2mm,L2 DRead + DWrite,0.0,10
k2mm,L2 DMisses,0.0,10
k2mm,L2 Access,0.0,10
k2mm,LST,0.0,10
k3mm,L2 Misses,0.0,1
k3mm,L2 DRead + DWrite,0.0,1
k3mm,L2 DMisses,0.0,1
k3mm,L2 Access,0.0,1
k3mm,LST,0.0,1
k3mm,L2 Misses,0.0,2
k3mm,L2 DRead + DWrite,0.0,2
k3mm,L2 DMisses,0.0,2
k3mm,L2 Access,0.0,2
k3mm,LST,0.0,2
k3mm,L2 Misses,0.0,3
k3mm,L2 DRead + DWrite,0.0,3
k3mm,L2 DMisses,0.0,3
k3mm,L2 Access,0.0,3
k3mm,LST,0.0,3
k3mm,L2 Misses,0.0,4
k3mm,L2 DRead + DWrite,0.0,4
k3mm,L2 DMisses,0.0,4
k3mm,L2 Access,0.0,4
k3mm,LST,0.0,4
k3mm,L2 Misses,0.0,5
k3mm,L2 DRead + DWrite,0.0,5
k3mm,L2 DMisses,0.0,5
k3mm,L2 Access,0.0,5
k3mm,LST,0.0,5
k3mm,L2 Misses,0.0,6
k3mm,L2 DRead + DWrite,0.0,6
k3mm,L2 DMisses,0.0,6
k3mm,L2 Access,0.0,6
k3mm,LST,0.0,6
k3mm,L2 Misses,0.0,7
k3mm,L2 DRead + DWrite,0.0,7
k3mm,L2 DMisses,0.0,7
k3mm,L2 Access,0.0,7
k3mm,LST,0.0,7
k3mm,L2 Misses,0.0,8
k3mm,L2 DRead + DWrite,0.0,8
k3mm,L2 DMisses,0.0,8
k3mm,L2 Access,0.0,8
k3mm,LST,0.0,8
k3mm,L2 Misses,0.0,9
k3mm,L2 DRead + DWrite,0.0,9
k3mm,L2 DMisses,0.0,9
k3mm,L2 Access,0.0,9
k3mm,LST,0.0,9
k3mm,L2 Misses,0.0,10
k3mm,L2 DRead + DWrite,0.0,10
k3mm,L2 DMisses,0.0,10
k3mm,L2 Access,0.0,10
k3mm,LST,0.0,10
lenet,L2 Misses,16542565248.0,1
lenet,L2 DRead + DWrite,5511318080.0,1
lenet,L2 DMisses,16542565248.0,1
lenet,L2 Access,8237694912.0,1
lenet,LST,14551805608.0,1
lenet,L2 Misses,16878830592.0,2
lenet,L2 DRead + DWrite,5604585344.0,2
lenet,L2 DMisses,16878830592.0,2
lenet,L2 Access,8257696000.0,2
lenet,LST,14681974156.0,2
lenet,L2 Misses,16826522688.0,3
lenet,L2 DRead + DWrite,5482005184.0,3
lenet,L2 DMisses,16826522688.0,3
lenet,L2 Access,8376069568.0,3
lenet,LST,14855740096.0,3
lenet,L2 Misses,16757622336.0,4
lenet,L2 DRead + DWrite,5632491072.0,4
lenet,L2 DMisses,16757622336.0,4
lenet,L2 Access,8314150976.0,4
lenet,LST,14603968060.0,4
lenet,L2 Misses,18050811584.0,5
lenet,L2 DRead + DWrite,5614162304.0,5
lenet,L2 DMisses,18050811584.0,5
lenet,L2 Access,8265593728.0,5
lenet,LST,14601943008.0,5
lenet,L2 Misses,19246358464.0,6
lenet,L2 DRead + DWrite,5665811584.0,6
lenet,L2 DMisses,19246358464.0,6
lenet,L2 Access,8307667200.0,6
lenet,LST,14603604748.0,6
lenet,L2 Misses,15748327232.0,7
lenet,L2 DRead + DWrite,5468435392.0,7
lenet,L2 DMisses,15748327232.0,7
lenet,L2 Access,8322068928.0,7
lenet,LST,14606721672.0,7
lenet,L2 Misses,15754677248.0,8
lenet,L2 DRead + DWrite,5510928576.0,8
lenet,L2 DMisses,15754677248.0,8
lenet,L2 Access,8173838848.0,8
lenet,LST,14686294044.0,8
lenet,L2 Misses,19526590976.0,9
lenet,L2 DRead + DWrite,5537045440.0,9
lenet,L2 DMisses,19526590976.0,9
lenet,L2 Access,8049823872.0,9
lenet,LST,14667062208.0,9
lenet,L2 Misses,19733401920.0,10
lenet,L2 DRead + DWrite,5413746368.0,10
lenet,L2 DMisses,19733401920.0,10
lenet,L2 Access,7984026496.0,10
lenet,LST,14640370852.0,10
ludcmp,L2 Misses,93957527616.0,1
ludcmp,L2 DRead + DWrite,34824348480.0,1
ludcmp,L2 DMisses,93957527616.0,1
ludcmp,L2 Access,48834681024.0,1
ludcmp,LST,28460983404.0,1
ludcmp,L2 Misses,100145743360.0,2
ludcmp,L2 DRead + DWrite,35074388224.0,2
ludcmp,L2 DMisses,100145743360.0,2
ludcmp,L2 Access,47246841728.0,2
ludcmp,LST,27312463152.0,2
ludcmp,L2 Misses,94822057152.0,3
ludcmp,L2 DRead + DWrite,34835732032.0,3
ludcmp,L2 DMisses,94822057152.0,3
ludcmp,L2 Access,48883668992.0,3
ludcmp,LST,28478974760.0,3
ludcmp,L2 Misses,91784378496.0,4
ludcmp,L2 DRead + DWrite,35115240256.0,4
ludcmp,L2 DMisses,91784378496.0,4
ludcmp,L2 Access,47210169344.0,4
ludcmp,LST,27357433632.0,4
ludcmp,L2 Misses,107023957952.0,5
ludcmp,L2 DRead + DWrite,34689521792.0,5
ludcmp,L2 DMisses,107023957952.0,5
ludcmp,L2 Access,48987803904.0,5
ludcmp,LST,28497787756.0,5
ludcmp,L2 Misses,91064241792.0,6
ludcmp,L2 DRead + DWrite,35156368640.0,6
ludcmp,L2 DMisses,91064241792.0,6
ludcmp,L2 Access,47221400576.0,6
ludcmp,LST,27313863556.0,6
ludcmp,L2 Misses,98216781888.0,7
ludcmp,L2 DRead + DWrite,34816011648.0,7
ludcmp,L2 DMisses,98216781888.0,7
ludcmp,L2 Access,49026561856.0,7
ludcmp,LST,28556944876.0,7
ludcmp,L2 Misses,91578028160.0,8
ludcmp,L2 DRead + DWrite,35149888576.0,8
ludcmp,L2 DMisses,91578028160.0,8
ludcmp,L2 Access,47389770880.0,8
ludcmp,LST,27347484940.0,8
ludcmp,L2 Misses,99388918528.0,9
ludcmp,L2 DRead + DWrite,34795151040.0,9
ludcmp,L2 DMisses,99388918528.0,9
ludcmp,L2 Access,49025646016.0,9
ludcmp,LST,28636580024.0,9
ludcmp,L2 Misses,91319717952.0,10
ludcmp,L2 DRead + DWrite,35116691136.0,10
ludcmp,L2 DMisses,91319717952.0,10
ludcmp,L2 Access,47373926848.0,10
ludcmp,LST,27293961272.0,10
lu,L2 Misses,109800024320.0,1
lu,L2 DRead + DWrite,35038993728.0,1
lu,L2 DMisses,109800024320.0,1
lu,L2 Access,51089404288.0,1
lu,LST,40519199132.0,1
lu,L2 Misses,115024154688.0,2
lu,L2 DRead + DWrite,35455033856.0,2
lu,L2 DMisses,115024154688.0,2
lu,L2 Access,49131952256.0,2
lu,LST,39143782484.0,2
lu,L2 Misses,105041796416.0,3
lu,L2 DRead + DWrite,35060876928.0,3
lu,L2 DMisses,105041796416.0,3
lu,L2 Access,51256333184.0,3
lu,LST,40998692920.0,3
lu,L2 Misses,102292818176.0,4
lu,L2 DRead + DWrite,35437680512.0,4
lu,L2 DMisses,102292818176.0,4
lu,L2 Access,49198521472.0,4
lu,LST,39123818824.0,4
lu,L2 Misses,108979766144.0,5
lu,L2 DRead + DWrite,35158614464.0,5
lu,L2 DMisses,108979766144.0,5
lu,L2 Access,51175307904.0,5
lu,LST,40770854208.0,5
lu,L2 Misses,103268691008.0,6
lu,L2 DRead + DWrite,35473528384.0,6
lu,L2 DMisses,103268691008.0,6
lu,L2 Access,49173315584.0,6
lu,LST,39226813500.0,6
lu,L2 Misses,120321846464.0,7
lu,L2 DRead + DWrite,35023959808.0,7
lu,L2 DMisses,120321846464.0,7
lu,L2 Access,51205310912.0,7
lu,LST,40832006732.0,7
lu,L2 Misses,105207095936.0,8
lu,L2 DRead + DWrite,35505698560.0,8
lu,L2 DMisses,105207095936.0,8
lu,L2 Access,49105593088.0,8
lu,LST,39085918336.0,8
lu,L2 Misses,115027922304.0,9
lu,L2 DRead + DWrite,35098755904.0,9
lu,L2 DMisses,115027922304.0,9
lu,L2 Access,51215667136.0,9
lu,LST,40660620260.0,9
lu,L2 Misses,105496209728.0,10
lu,L2 DRead + DWrite,35511297536.0,10
lu,L2 DMisses,105496209728.0,10
lu,L2 Access,49242104832.0,10
lu,LST,39144281116.0,10
mandelbrot1,L2 Misses,239113664.0,1
mandelbrot1,L2 DRead + DWrite,3330320704.0,1
mandelbrot1,L2 DMisses,239113664.0,1
mandelbrot1,L2 Access,1763254976.0,1
mandelbrot1,LST,4987105228.0,1
mandelbrot1,L2 Misses,235705856.0,2
mandelbrot1,L2 DRead + DWrite,3328765312.0,2
mandelbrot1,L2 DMisses,235705856.0,2
mandelbrot1,L2 Access,1764219264.0,2
mandelbrot1,LST,4987386924.0,2
mandelbrot1,L2 Misses,228033920.0,3
mandelbrot1,L2 DRead + DWrite,3329916224.0,3
mandelbrot1,L2 DMisses,228033920.0,3
mandelbrot1,L2 Access,1764288320.0,3
mandelbrot1,LST,4987253048.0,3
mandelbrot1,L2 Misses,246226944.0,4
mandelbrot1,L2 DRead + DWrite,3331184064.0,4
mandelbrot1,L2 DMisses,246226944.0,4
mandelbrot1,L2 Access,1762672896.0,4
mandelbrot1,LST,4991143816.0,4
mandelbrot1,L2 Misses,229326592.0,5
mandelbrot1,L2 DRead + DWrite,3328587456.0,5
mandelbrot1,L2 DMisses,229326592.0,5
mandelbrot1,L2 Access,1766262592.0,5
mandelbrot1,LST,4989220512.0,5
mandelbrot1,L2 Misses,229283072.0,6
mandelbrot1,L2 DRead + DWrite,3329471680.0,6
mandelbrot1,L2 DMisses,229283072.0,6
mandelbrot1,L2 Access,1762459904.0,6
mandelbrot1,LST,4987183376.0,6
mandelbrot1,L2 Misses,238731584.0,7
mandelbrot1,L2 DRead + DWrite,3329162368.0,7
mandelbrot1,L2 DMisses,238731584.0,7
mandelbrot1,L2 Access,1761075456.0,7
mandelbrot1,LST,4990931360.0,7
mandelbrot1,L2 Misses,238174400.0,8
mandelbrot1,L2 DRead + DWrite,3329485248.0,8
mandelbrot1,L2 DMisses,238174400.0,8
mandelbrot1,L2 Access,1762919680.0,8
mandelbrot1,LST,4986991380.0,8
mandelbrot1,L2 Misses,224619328.0,9
mandelbrot1,L2 DRead + DWrite,3333894144.0,9
mandelbrot1,L2 DMisses,224619328.0,9
mandelbrot1,L2 Access,1761058112.0,9
mandelbrot1,LST,4993324132.0,9
mandelbrot1,L2 Misses,224567744.0,10
mandelbrot1,L2 DRead + DWrite,3327260416.0,10
mandelbrot1,L2 DMisses,224567744.0,10
mandelbrot1,L2 Access,1762327744.0,10
mandelbrot1,LST,4988444760.0,10
mandelbrot2,L2 Misses,5421708928.0,1
mandelbrot2,L2 DRead + DWrite,4132043072.0,1
mandelbrot2,L2 DMisses,5421708928.0,1
mandelbrot2,L2 Access,3766118656.0,1
mandelbrot2,LST,3702850296.0,1
mandelbrot2,L2 Misses,5407802624.0,2
mandelbrot2,L2 DRead + DWrite,4216157440.0,2
mandelbrot2,L2 DMisses,5407802624.0,2
mandelbrot2,L2 Access,3743556864.0,2
mandelbrot2,LST,3690346652.0,2
mandelbrot2,L2 Misses,5426041472.0,3
mandelbrot2,L2 DRead + DWrite,4234289280.0,3
mandelbrot2,L2 DMisses,5426041472.0,3
mandelbrot2,L2 Access,3782233216.0,3
mandelbrot2,LST,3669814716.0,3
mandelbrot2,L2 Misses,5410266560.0,4
mandelbrot2,L2 DRead + DWrite,4305629760.0,4
mandelbrot2,L2 DMisses,5410266560.0,4
mandelbrot2,L2 Access,3718731328.0,4
mandelbrot2,LST,3692396780.0,4
mandelbrot2,L2 Misses,5405509440.0,5
mandelbrot2,L2 DRead + DWrite,4101029952.0,5
mandelbrot2,L2 DMisses,5405509440.0,5
mandelbrot2,L2 Access,3761778112.0,5
mandelbrot2,LST,3670672192.0,5
mandelbrot2,L2 Misses,5411326528.0,6
mandelbrot2,L2 DRead + DWrite,4272166976.0,6
mandelbrot2,L2 DMisses,5411326528.0,6
mandelbrot2,L2 Access,3838571904.0,6
mandelbrot2,LST,3700243972.0,6
mandelbrot2,L2 Misses,5409182144.0,7
mandelbrot2,L2 DRead + DWrite,4202638464.0,7
mandelbrot2,L2 DMisses,5409182144.0,7
mandelbrot2,L2 Access,3749767232.0,7
mandelbrot2,LST,3668790004.0,7
mandelbrot2,L2 Misses,5415301504.0,8
mandelbrot2,L2 DRead + DWrite,4244976768.0,8
mandelbrot2,L2 DMisses,5415301504.0,8
mandelbrot2,L2 Access,3726390720.0,8
mandelbrot2,LST,3668935756.0,8
mandelbrot2,L2 Misses,5426580800.0,9
mandelbrot2,L2 DRead + DWrite,4144320960.0,9
mandelbrot2,L2 DMisses,5426580800.0,9
mandelbrot2,L2 Access,3748957760.0,9
mandelbrot2,LST,3704617804.0,9
mandelbrot2,L2 Misses,5403343488.0,10
mandelbrot2,L2 DRead + DWrite,4286806848.0,10
mandelbrot2,L2 DMisses,5403343488.0,10
mandelbrot2,L2 Access,3751223488.0,10
mandelbrot2,LST,3692308696.0,10
mlp,L2 Misses,986491190592.0,1
mlp,L2 DRead + DWrite,929686280128.0,1
mlp,L2 DMisses,986491190592.0,1
mlp,L2 Access,0.0,1
mlp,LST,403361547396.0,1
mlp,L2 Misses,986459539136.0,2
mlp,L2 DRead + DWrite,929731836992.0,2
mlp,L2 DMisses,986459539136.0,2
mlp,L2 Access,0.0,2
mlp,LST,403361699376.0,2
mlp,L2 Misses,986768827712.0,3
mlp,L2 DRead + DWrite,930024607808.0,3
mlp,L2 DMisses,986768827712.0,3
mlp,L2 Access,0.0,3
mlp,LST,403361206340.0,3
mlp,L2 Misses,986743981760.0,4
mlp,L2 DRead + DWrite,929970404864.0,4
mlp,L2 DMisses,986743981760.0,4
mlp,L2 Access,0.0,4
mlp,LST,403360386124.0,4
mlp,L2 Misses,986429562880.0,5
mlp,L2 DRead + DWrite,929760178496.0,5
mlp,L2 DMisses,986429562880.0,5
mlp,L2 Access,0.0,5
mlp,LST,403359300420.0,5
mlp,L2 Misses,986423902976.0,6
mlp,L2 DRead + DWrite,929674336064.0,6
mlp,L2 DMisses,986423902976.0,6
mlp,L2 Access,0.0,6
mlp,LST,403360615008.0,6
mlp,L2 Misses,986756216640.0,7
mlp,L2 DRead + DWrite,929914710592.0,7
mlp,L2 DMisses,986756216640.0,7
mlp,L2 Access,0.0,7
mlp,LST,403362570188.0,7
mlp,L2 Misses,986778647296.0,8
mlp,L2 DRead + DWrite,929982882560.0,8
mlp,L2 DMisses,986778647296.0,8
mlp,L2 Access,0.0,8
mlp,LST,403358666200.0,8
mlp,L2 Misses,986420912448.0,9
mlp,L2 DRead + DWrite,929745436352.0,9
mlp,L2 DMisses,986420912448.0,9
mlp,L2 Access,0.0,9
mlp,LST,403361664900.0,9
mlp,L2 Misses,986417260352.0,10
mlp,L2 DRead + DWrite,929709303104.0,10
mlp,L2 DMisses,986417260352.0,10
mlp,L2 Access,0.0,10
mlp,LST,403362391304.0,10
mvt,L2 Misses,37047508736.0,1
mvt,L2 DRead + DWrite,31430842944.0,1
mvt,L2 DMisses,37047508736.0,1
mvt,L2 Access,31417877952.0,1
mvt,LST,19404418680.0,1
mvt,L2 Misses,37048777728.0,2
mvt,L2 DRead + DWrite,31429873472.0,2
mvt,L2 DMisses,37048777728.0,2
mvt,L2 Access,31417026432.0,2
mvt,LST,19402899256.0,2
mvt,L2 Misses,37044858496.0,3
mvt,L2 DRead + DWrite,31429909760.0,3
mvt,L2 DMisses,37044858496.0,3
mvt,L2 Access,31417395328.0,3
mvt,LST,19397970560.0,3
mvt,L2 Misses,37046183168.0,4
mvt,L2 DRead + DWrite,31430259264.0,4
mvt,L2 DMisses,37046183168.0,4
mvt,L2 Access,31415742720.0,4
mvt,LST,19402142916.0,4
mvt,L2 Misses,37054203264.0,5
mvt,L2 DRead + DWrite,31428129280.0,5
mvt,L2 DMisses,37054203264.0,5
mvt,L2 Access,31412848256.0,5
mvt,LST,19406582600.0,5
mvt,L2 Misses,37054385472.0,6
mvt,L2 DRead + DWrite,31426751808.0,6
mvt,L2 DMisses,37054385472.0,6
mvt,L2 Access,31412213696.0,6
mvt,LST,19408241604.0,6
mvt,L2 Misses,37052906944.0,7
mvt,L2 DRead + DWrite,31432323072.0,7
mvt,L2 DMisses,37052906944.0,7
mvt,L2 Access,31417089216.0,7
mvt,LST,19412253088.0,7
mvt,L2 Misses,37054127040.0,8
mvt,L2 DRead + DWrite,31431686912.0,8
mvt,L2 DMisses,37054127040.0,8
mvt,L2 Access,31415548864.0,8
mvt,LST,19412152896.0,8
mvt,L2 Misses,37048810816.0,9
mvt,L2 DRead + DWrite,31430784768.0,9
mvt,L2 DMisses,37048810816.0,9
mvt,L2 Access,31417477888.0,9
mvt,LST,19399722316.0,9
mvt,L2 Misses,37049398912.0,10
mvt,L2 DRead + DWrite,31430891456.0,10
mvt,L2 DMisses,37049398912.0,10
mvt,L2 Access,31417610688.0,10
mvt,LST,19411431848.0,10
nbody,L2 Misses,16304718464.0,1
nbody,L2 DRead + DWrite,6500369408.0,1
nbody,L2 DMisses,16304718464.0,1
nbody,L2 Access,7331818368.0,1
nbody,LST,5201240844.0,1
nbody,L2 Misses,16314786752.0,2
nbody,L2 DRead + DWrite,6449832384.0,2
nbody,L2 DMisses,16314786752.0,2
nbody,L2 Access,7329994944.0,2
nbody,LST,5197789908.0,2
nbody,L2 Misses,16821732160.0,3
nbody,L2 DRead + DWrite,6597447744.0,3
nbody,L2 DMisses,16821732160.0,3
nbody,L2 Access,8588819968.0,3
nbody,LST,5219123860.0,3
nbody,L2 Misses,16831620480.0,4
nbody,L2 DRead + DWrite,6599947776.0,4
nbody,L2 DMisses,16831620480.0,4
nbody,L2 Access,7506262144.0,4
nbody,LST,5194821084.0,4
nbody,L2 Misses,17190732800.0,5
nbody,L2 DRead + DWrite,6254398976.0,5
nbody,L2 DMisses,17190732800.0,5
nbody,L2 Access,7166910656.0,5
nbody,LST,5194221300.0,5
nbody,L2 Misses,17260032256.0,6
nbody,L2 DRead + DWrite,6448816768.0,6
nbody,L2 DMisses,17260032256.0,6
nbody,L2 Access,7087880960.0,6
nbody,LST,5198915396.0,6
nbody,L2 Misses,19918604416.0,7
nbody,L2 DRead + DWrite,6574790976.0,7
nbody,L2 DMisses,19918604416.0,7
nbody,L2 Access,7254184384.0,7
nbody,LST,5198269568.0,7
nbody,L2 Misses,17303595072.0,8
nbody,L2 DRead + DWrite,7172836992.0,8
nbody,L2 DMisses,17303595072.0,8
nbody,L2 Access,7891755520.0,8
nbody,LST,5194257692.0,8
nbody,L2 Misses,17514416512.0,9
nbody,L2 DRead + DWrite,6455898176.0,9
nbody,L2 DMisses,17514416512.0,9
nbody,L2 Access,7216103488.0,9
nbody,LST,5190912304.0,9
nbody,L2 Misses,17409979200.0,10
nbody,L2 DRead + DWrite,6428361984.0,10
nbody,L2 DMisses,17409979200.0,10
nbody,L2 Access,7054164288.0,10
nbody,LST,5191733844.0,10
nussinov,L2 Misses,459136.0,1
nussinov,L2 DRead + DWrite,4498304.0,1
nussinov,L2 DMisses,459136.0,1
nussinov,L2 Access,5238208.0,1
nussinov,LST,31031840.0,1
nussinov,L2 Misses,435264.0,2
nussinov,L2 DRead + DWrite,4482560.0,2
nussinov,L2 DMisses,435264.0,2
nussinov,L2 Access,5099008.0,2
nussinov,LST,30636800.0,2
nussinov,L2 Misses,440000.0,3
nussinov,L2 DRead + DWrite,4462784.0,3
nussinov,L2 DMisses,440000.0,3
nussinov,L2 Access,5317568.0,3
nussinov,LST,30618200.0,3
nussinov,L2 Misses,439808.0,4
nussinov,L2 DRead + DWrite,4491776.0,4
nussinov,L2 DMisses,439808.0,4
nussinov,L2 Access,5289280.0,4
nussinov,LST,30627548.0,4
nussinov,L2 Misses,437760.0,5
nussinov,L2 DRead + DWrite,4477696.0,5
nussinov,L2 DMisses,437760.0,5
nussinov,L2 Access,5243712.0,5
nussinov,LST,31053520.0,5
nussinov,L2 Misses,449088.0,6
nussinov,L2 DRead + DWrite,4455680.0,6
nussinov,L2 DMisses,449088.0,6
nussinov,L2 Access,5268864.0,6
nussinov,LST,30640296.0,6
nussinov,L2 Misses,435904.0,7
nussinov,L2 DRead + DWrite,4458496.0,7
nussinov,L2 DMisses,435904.0,7
nussinov,L2 Access,5191040.0,7
nussinov,LST,30672288.0,7
nussinov,L2 Misses,438656.0,8
nussinov,L2 DRead + DWrite,4531136.0,8
nussinov,L2 DMisses,438656.0,8
nussinov,L2 Access,4992128.0,8
nussinov,LST,30630336.0,8
nussinov,L2 Misses,470400.0,9
nussinov,L2 DRead + DWrite,4554368.0,9
nussinov,L2 DMisses,470400.0,9
nussinov,L2 Access,5031360.0,9
nussinov,LST,31051548.0,9
nussinov,L2 Misses,441344.0,10
nussinov,L2 DRead + DWrite,4488640.0,10
nussinov,L2 DMisses,441344.0,10
nussinov,L2 Access,5064640.0,10
nussinov,LST,30634776.0,10
resnet,L2 Misses,3496613248.0,1
resnet,L2 DRead + DWrite,4436359488.0,1
resnet,L2 DMisses,3496613248.0,1
resnet,L2 Access,3681550016.0,1
resnet,LST,19262561436.0,1
resnet,L2 Misses,3502927488.0,2
resnet,L2 DRead + DWrite,4458322624.0,2
resnet,L2 DMisses,3502927488.0,2
resnet,L2 Access,3708711872.0,2
resnet,LST,19261883264.0,2
resnet,L2 Misses,3364584256.0,3
resnet,L2 DRead + DWrite,4470067776.0,3
resnet,L2 DMisses,3364584256.0,3
resnet,L2 Access,3616697984.0,3
resnet,LST,19263785228.0,3
resnet,L2 Misses,3352491008.0,4
resnet,L2 DRead + DWrite,4478493632.0,4
resnet,L2 DMisses,3352491008.0,4
resnet,L2 Access,3658903488.0,4
resnet,LST,19262330024.0,4
resnet,L2 Misses,3407916736.0,5
resnet,L2 DRead + DWrite,4424101504.0,5
resnet,L2 DMisses,3407916736.0,5
resnet,L2 Access,3711022912.0,5
resnet,LST,19262826092.0,5
resnet,L2 Misses,3455479232.0,6
resnet,L2 DRead + DWrite,4594837376.0,6
resnet,L2 DMisses,3455479232.0,6
resnet,L2 Access,3692490304.0,6
resnet,LST,19268051316.0,6
resnet,L2 Misses,3475631936.0,7
resnet,L2 DRead + DWrite,4465524416.0,7
resnet,L2 DMisses,3475631936.0,7
resnet,L2 Access,3808624512.0,7
resnet,LST,19262881168.0,7
resnet,L2 Misses,3517603520.0,8
resnet,L2 DRead + DWrite,4480734592.0,8
resnet,L2 DMisses,3517603520.0,8
resnet,L2 Access,3655637056.0,8
resnet,LST,19259481140.0,8
resnet,L2 Misses,3484737792.0,9
resnet,L2 DRead + DWrite,4449249920.0,9
resnet,L2 DMisses,3484737792.0,9
resnet,L2 Access,3709162176.0,9
resnet,LST,19262668180.0,9
resnet,L2 Misses,3439619456.0,10
resnet,L2 DRead + DWrite,4455433344.0,10
resnet,L2 DMisses,3439619456.0,10
resnet,L2 Access,3678344704.0,10
resnet,LST,19261278712.0,10
scattering_self_energies,L2 Misses,59077811456.0,1
scattering_self_energies,L2 DRead + DWrite,20450540416.0,1
scattering_self_energies,L2 DMisses,59077811456.0,1
scattering_self_energies,L2 Access,29364661376.0,1
scattering_self_energies,LST,25811739664.0,1
scattering_self_energies,L2 Misses,59269661888.0,2
scattering_self_energies,L2 DRead + DWrite,20198521216.0,2
scattering_self_energies,L2 DMisses,59269661888.0,2
scattering_self_energies,L2 Access,29286119104.0,2
scattering_self_energies,LST,25746946368.0,2
scattering_self_energies,L2 Misses,58614592896.0,3
scattering_self_energies,L2 DRead + DWrite,20450615744.0,3
scattering_self_energies,L2 DMisses,58614592896.0,3
scattering_self_energies,L2 Access,29123689536.0,3
scattering_self_energies,LST,25800507368.0,3
scattering_self_energies,L2 Misses,59843967808.0,4
scattering_self_energies,L2 DRead + DWrite,20214406848.0,4
scattering_self_energies,L2 DMisses,59843967808.0,4
scattering_self_energies,L2 Access,29221286912.0,4
scattering_self_energies,LST,25792389664.0,4
scattering_self_energies,L2 Misses,58796675008.0,5
scattering_self_energies,L2 DRead + DWrite,20533166848.0,5
scattering_self_energies,L2 DMisses,58796675008.0,5
scattering_self_energies,L2 Access,29112859072.0,5
scattering_self_energies,LST,25784156448.0,5
scattering_self_energies,L2 Misses,59316540736.0,6
scattering_self_energies,L2 DRead + DWrite,20358530432.0,6
scattering_self_energies,L2 DMisses,59316540736.0,6
scattering_self_energies,L2 Access,29041576960.0,6
scattering_self_energies,LST,25853468540.0,6
scattering_self_energies,L2 Misses,58871995264.0,7
scattering_self_energies,L2 DRead + DWrite,20399096064.0,7
scattering_self_energies,L2 DMisses,58871995264.0,7
scattering_self_energies,L2 Access,29134954880.0,7
scattering_self_energies,LST,26002031332.0,7
scattering_self_energies,L2 Misses,59038454592.0,8
scattering_self_energies,L2 DRead + DWrite,20365088000.0,8
scattering_self_energies,L2 DMisses,59038454592.0,8
scattering_self_energies,L2 Access,28922727808.0,8
scattering_self_energies,LST,25900579192.0,8
scattering_self_energies,L2 Misses,59205094592.0,9
scattering_self_energies,L2 DRead + DWrite,20210942720.0,9
scattering_self_energies,L2 DMisses,59205094592.0,9
scattering_self_energies,L2 Access,29039116544.0,9
scattering_self_energies,LST,25901944996.0,9
scattering_self_energies,L2 Misses,59327653056.0,10
scattering_self_energies,L2 DRead + DWrite,20630186752.0,10
scattering_self_energies,L2 DMisses,59327653056.0,10
scattering_self_energies,L2 Access,29164488448.0,10
scattering_self_energies,LST,25874820712.0,10
seidel_2d,L2 Misses,6628088896.0,1
seidel_2d,L2 DRead + DWrite,2193468352.0,1
seidel_2d,L2 DMisses,6628088896.0,1
seidel_2d,L2 Access,3137198400.0,1
seidel_2d,LST,1837337784.0,1
seidel_2d,L2 Misses,7018238848.0,2
seidel_2d,L2 DRead + DWrite,2194756288.0,2
seidel_2d,L2 DMisses,7018238848.0,2
seidel_2d,L2 Access,3132979328.0,2
seidel_2d,LST,1838602560.0,2
seidel_2d,L2 Misses,7031001472.0,3
seidel_2d,L2 DRead + DWrite,2188728448.0,3
seidel_2d,L2 DMisses,7031001472.0,3
seidel_2d,L2 Access,3144308480.0,3
seidel_2d,LST,1837569956.0,3
seidel_2d,L2 Misses,7100179392.0,4
seidel_2d,L2 DRead + DWrite,2190707136.0,4
seidel_2d,L2 DMisses,7100179392.0,4
seidel_2d,L2 Access,3149175040.0,4
seidel_2d,LST,1827701876.0,4
seidel_2d,L2 Misses,6795950592.0,5
seidel_2d,L2 DRead + DWrite,2178265472.0,5
seidel_2d,L2 DMisses,6795950592.0,5
seidel_2d,L2 Access,3133079808.0,5
seidel_2d,LST,1830407012.0,5
seidel_2d,L2 Misses,6781348352.0,6
seidel_2d,L2 DRead + DWrite,2178752448.0,6
seidel_2d,L2 DMisses,6781348352.0,6
seidel_2d,L2 Access,3158488064.0,6
seidel_2d,LST,1831758780.0,6
