benchmark,metric,value,repetition
k2mm,L3 Access,0.0,5
k2mm,LST,0.0,5
k2mm,L3 Misses,0.0,6
k2mm,L3 DRead + DWrite,0.0,6
k2mm,L3 DMisses,0.0,6
k2mm,L3 Access,0.0,6
k2mm,LST,0.0,6
k2mm,L3 Misses,0.0,7
k2mm,L3 DRead + DWrite,0.0,7
k2mm,L3 DMisses,0.0,7
k2mm,L3 Access,0.0,7
k2mm,LST,0.0,7
k2mm,L3 Misses,0.0,8
k2mm,L3 DRead + DWrite,0.0,8
k2mm,L3 DMisses,0.0,8
k2mm,L3 Access,0.0,8
k2mm,LST,0.0,8
k2mm,L3 Misses,0.0,9
k2mm,L3 DRead + DWrite,0.0,9
k2mm,L3 DMisses,0.0,9
k2mm,L3 Access,0.0,9
k2mm,LST,0.0,9
k2mm,L3 Misses,0.0,10
k2mm,L3 DRead + DWrite,0.0,10
k2mm,L3 DMisses,0.0,10
k2mm,L3 Access,0.0,10
k2mm,LST,0.0,10
k3mm,L3 Misses,0.0,1
k3mm,L3 DRead + DWrite,0.0,1
k3mm,L3 DMisses,0.0,1
k3mm,L3 Access,0.0,1
k3mm,LST,0.0,1
k3mm,L3 Misses,0.0,2
k3mm,L3 DRead + DWrite,0.0,2
k3mm,L3 DMisses,0.0,2
k3mm,L3 Access,0.0,2
k3mm,LST,0.0,2
k3mm,L3 Misses,0.0,3
k3mm,L3 DRead + DWrite,0.0,3
k3mm,L3 DMisses,0.0,3
k3mm,L3 Access,0.0,3
k3mm,LST,0.0,3
k3mm,L3 Misses,0.0,4
k3mm,L3 DRead + DWrite,0.0,4
k3mm,L3 DMisses,0.0,4
k3mm,L3 Access,0.0,4
k3mm,LST,0.0,4
k3mm,L3 Misses,0.0,5
k3mm,L3 DRead + DWrite,0.0,5
k3mm,L3 DMisses,0.0,5
k3mm,L3 Access,0.0,5
k3mm,LST,0.0,5
k3mm,L3 Misses,0.0,6
k3mm,L3 DRead + DWrite,0.0,6
k3mm,L3 DMisses,0.0,6
k3mm,L3 Access,0.0,6
k3mm,LST,0.0,6
k3mm,L3 Misses,0.0,7
k3mm,L3 DRead + DWrite,0.0,7
k3mm,L3 DMisses,0.0,7
k3mm,L3 Access,0.0,7
k3mm,LST,0.0,7
k3mm,L3 Misses,0.0,8
k3mm,L3 DRead + DWrite,0.0,8
k3mm,L3 DMisses,0.0,8
k3mm,L3 Access,0.0,8
k3mm,LST,0.0,8
k3mm,L3 Misses,0.0,9
k3mm,L3 DRead + DWrite,0.0,9
k3mm,L3 DMisses,0.0,9
k3mm,L3 Access,0.0,9
k3mm,LST,0.0,9
k3mm,L3 Misses,0.0,10
k3mm,L3 DRead + DWrite,0.0,10
k3mm,L3 DMisses,0.0,10
k3mm,L3 Access,0.0,10
k3mm,LST,0.0,10
lenet,L3 Misses,2986143936.0,1
lenet,L3 DRead + DWrite,7788050240.0,1
lenet,L3 DMisses,2986143936.0,1
lenet,L3 Access,15735210368.0,1
lenet,LST,14551805608.0,1
lenet,L3 Misses,2909630464.0,2
lenet,L3 DRead + DWrite,7649164160.0,2
lenet,L3 DMisses,2909630464.0,2
lenet,L3 Access,18639716672.0,2
lenet,LST,14681974156.0,2
lenet,L3 Misses,2948334592.0,3
lenet,L3 DRead + DWrite,7646688512.0,3
lenet,L3 DMisses,2948334592.0,3
lenet,L3 Access,15504239040.0,3
lenet,LST,14855740096.0,3
lenet,L3 Misses,2918948032.0,4
lenet,L3 DRead + DWrite,7717224448.0,4
lenet,L3 DMisses,2918948032.0,4
lenet,L3 Access,18644717248.0,4
lenet,LST,14603968060.0,4
lenet,L3 Misses,3036407040.0,5
lenet,L3 DRead + DWrite,7634145920.0,5
lenet,L3 DMisses,3036407040.0,5
lenet,L3 Access,15674648768.0,5
lenet,LST,14601943008.0,5
lenet,L3 Misses,2980192064.0,6
lenet,L3 DRead + DWrite,7725628864.0,6
lenet,L3 DMisses,2980192064.0,6
lenet,L3 Access,18382612096.0,6
lenet,LST,14603604748.0,6
lenet,L3 Misses,3087648576.0,7
lenet,L3 DRead + DWrite,7566675520.0,7
lenet,L3 DMisses,3087648576.0,7
lenet,L3 Access,16959096448.0,7
lenet,LST,14606721672.0,7
lenet,L3 Misses,2989207616.0,8
lenet,L3 DRead + DWrite,7628632320.0,8
lenet,L3 DMisses,2989207616.0,8
lenet,L3 Access,18349205312.0,8
lenet,LST,14686294044.0,8
lenet,L3 Misses,3086897408.0,9
lenet,L3 DRead + DWrite,7693023104.0,9
lenet,L3 DMisses,3086897408.0,9
lenet,L3 Access,15838625472.0,9
lenet,LST,14667062208.0,9
lenet,L3 Misses,3026806080.0,10
lenet,L3 DRead + DWrite,7692899136.0,10
lenet,L3 DMisses,3026806080.0,10
lenet,L3 Access,15788824832.0,10
lenet,LST,14640370852.0,10
ludcmp,L3 Misses,32936614144.0,1
ludcmp,L3 DRead + DWrite,45299709568.0,1
ludcmp,L3 DMisses,32936614144.0,1
ludcmp,L3 Access,110983162624.0,1
ludcmp,LST,28460983404.0,1
ludcmp,L3 Misses,27801756480.0,2
ludcmp,L3 DRead + DWrite,43656869184.0,2
ludcmp,L3 DMisses,27801756480.0,2
ludcmp,L3 Access,96802321984.0,2
ludcmp,LST,27312463152.0,2
ludcmp,L3 Misses,30297394496.0,3
ludcmp,L3 DRead + DWrite,45322955904.0,3
ludcmp,L3 DMisses,30297394496.0,3
ludcmp,L3 Access,110589637248.0,3
ludcmp,LST,28478974760.0,3
ludcmp,L3 Misses,27865907008.0,4
ludcmp,L3 DRead + DWrite,43713752128.0,4
ludcmp,L3 DMisses,27865907008.0,4
ludcmp,L3 Access,99892420800.0,4
ludcmp,LST,27357433632.0,4
ludcmp,L3 Misses,29118854016.0,5
ludcmp,L3 DRead + DWrite,45328314624.0,5
ludcmp,L3 DMisses,29118854016.0,5
ludcmp,L3 Access,110572504576.0,5
ludcmp,LST,28497787756.0,5
ludcmp,L3 Misses,27904291456.0,6
ludcmp,L3 DRead + DWrite,43697380736.0,6
ludcmp,L3 DMisses,27904291456.0,6
ludcmp,L3 Access,95914318336.0,6
ludcmp,LST,27313863556.0,6
ludcmp,L3 Misses,34155088448.0,7
ludcmp,L3 DRead + DWrite,45350066688.0,7
ludcmp,L3 DMisses,34155088448.0,7
ludcmp,L3 Access,110005085056.0,7
ludcmp,LST,28556944876.0,7
ludcmp,L3 Misses,31652436992.0,8
ludcmp,L3 DRead + DWrite,43720193856.0,8
ludcmp,L3 DMisses,31652436992.0,8
ludcmp,L3 Access,95600530496.0,8
ludcmp,LST,27347484940.0,8
ludcmp,L3 Misses,29157020800.0,9
ludcmp,L3 DRead + DWrite,45403051712.0,9
ludcmp,L3 DMisses,29157020800.0,9
ludcmp,L3 Access,99656983808.0,9
ludcmp,LST,28636580024.0,9
ludcmp,L3 Misses,31331435520.0,10
ludcmp,L3 DRead + DWrite,43680915008.0,10
ludcmp,L3 DMisses,31331435520.0,10
ludcmp,L3 Access,103049887552.0,10
ludcmp,LST,27293961272.0,10
lu,L3 Misses,33351600320.0,1
lu,L3 DRead + DWrite,44881874816.0,1
lu,L3 DMisses,33351600320.0,1
lu,L3 Access,118470457856.0,1
lu,LST,40519199132.0,1
lu,L3 Misses,34317563904.0,2
lu,L3 DRead + DWrite,43133954432.0,2
lu,L3 DMisses,34317563904.0,2
lu,L3 Access,101083340608.0,2
lu,LST,39143782484.0,2
lu,L3 Misses,36881275904.0,3
lu,L3 DRead + DWrite,45260333696.0,3
lu,L3 DMisses,36881275904.0,3
lu,L3 Access,114434033920.0,3
lu,LST,40998692920.0,3
lu,L3 Misses,32600311168.0,4
lu,L3 DRead + DWrite,43505777280.0,4
lu,L3 DMisses,32600311168.0,4
lu,L3 Access,102090421824.0,4
lu,LST,39123818824.0,4
lu,L3 Misses,36339564160.0,5
lu,L3 DRead + DWrite,45303114752.0,5
lu,L3 DMisses,36339564160.0,5
lu,L3 Access,105392106560.0,5
lu,LST,40770854208.0,5
lu,L3 Misses,32651751488.0,6
lu,L3 DRead + DWrite,43366821696.0,6
lu,L3 DMisses,32651751488.0,6
lu,L3 Access,100861154176.0,6
lu,LST,39226813500.0,6
lu,L3 Misses,37865059072.0,7
lu,L3 DRead + DWrite,45199918208.0,7
lu,L3 DMisses,37865059072.0,7
lu,L3 Access,106415105344.0,7
lu,LST,40832006732.0,7
lu,L3 Misses,32746140608.0,8
lu,L3 DRead + DWrite,43322384064.0,8
lu,L3 DMisses,32746140608.0,8
lu,L3 Access,111584750592.0,8
lu,LST,39085918336.0,8
lu,L3 Misses,33861057664.0,9
lu,L3 DRead + DWrite,45247318912.0,9
lu,L3 DMisses,33861057664.0,9
lu,L3 Access,119679154560.0,9
lu,LST,40660620260.0,9
lu,L3 Misses,36474591936.0,10
lu,L3 DRead + DWrite,43390962816.0,10
lu,L3 DMisses,36474591936.0,10
lu,L3 Access,112592154624.0,10
lu,LST,39144281116.0,10
mandelbrot1,L3 Misses,46696192.0,1
mandelbrot1,L3 DRead + DWrite,48919040.0,1
mandelbrot1,L3 DMisses,46696192.0,1
mandelbrot1,L3 Access,226048128.0,1
mandelbrot1,LST,4987105228.0,1
mandelbrot1,L3 Misses,45569408.0,2
mandelbrot1,L3 DRead + DWrite,48881024.0,2
mandelbrot1,L3 DMisses,45569408.0,2
mandelbrot1,L3 Access,232832640.0,2
mandelbrot1,LST,4987386924.0,2
mandelbrot1,L3 Misses,45372544.0,3
mandelbrot1,L3 DRead + DWrite,48496768.0,3
mandelbrot1,L3 DMisses,45372544.0,3
mandelbrot1,L3 Access,241123648.0,3
mandelbrot1,LST,4987253048.0,3
mandelbrot1,L3 Misses,47874304.0,4
mandelbrot1,L3 DRead + DWrite,50108480.0,4
mandelbrot1,L3 DMisses,47874304.0,4
mandelbrot1,L3 Access,227378944.0,4
mandelbrot1,LST,4991143816.0,4
mandelbrot1,L3 Misses,42556224.0,5
mandelbrot1,L3 DRead + DWrite,49004672.0,5
mandelbrot1,L3 DMisses,42556224.0,5
mandelbrot1,L3 Access,234682304.0,5
mandelbrot1,LST,4989220512.0,5
mandelbrot1,L3 Misses,44749120.0,6
mandelbrot1,L3 DRead + DWrite,47848960.0,6
mandelbrot1,L3 DMisses,44749120.0,6
mandelbrot1,L3 Access,247000320.0,6
mandelbrot1,LST,4987183376.0,6
mandelbrot1,L3 Misses,46412416.0,7
mandelbrot1,L3 DRead + DWrite,48655936.0,7
mandelbrot1,L3 DMisses,46412416.0,7
mandelbrot1,L3 Access,228854336.0,7
mandelbrot1,LST,4990931360.0,7
mandelbrot1,L3 Misses,44180480.0,8
mandelbrot1,L3 DRead + DWrite,48647232.0,8
mandelbrot1,L3 DMisses,44180480.0,8
mandelbrot1,L3 Access,242937344.0,8
mandelbrot1,LST,4986991380.0,8
mandelbrot1,L3 Misses,40231232.0,9
mandelbrot1,L3 DRead + DWrite,48771328.0,9
mandelbrot1,L3 DMisses,40231232.0,9
mandelbrot1,L3 Access,246283904.0,9
mandelbrot1,LST,4993324132.0,9
mandelbrot1,L3 Misses,41835840.0,10
mandelbrot1,L3 DRead + DWrite,49538688.0,10
mandelbrot1,L3 DMisses,41835840.0,10
mandelbrot1,L3 Access,246657280.0,10
mandelbrot1,LST,4988444760.0,10
mandelbrot2,L3 Misses,2216894080.0,1
mandelbrot2,L3 DRead + DWrite,1630138176.0,1
mandelbrot2,L3 DMisses,2216894080.0,1
mandelbrot2,L3 Access,5405079232.0,1
mandelbrot2,LST,3702850296.0,1
mandelbrot2,L3 Misses,2214530880.0,2
mandelbrot2,L3 DRead + DWrite,1640036928.0,2
mandelbrot2,L3 DMisses,2214530880.0,2
mandelbrot2,L3 Access,5397534784.0,2
mandelbrot2,LST,3690346652.0,2
mandelbrot2,L3 Misses,2217204288.0,3
mandelbrot2,L3 DRead + DWrite,1653615808.0,3
mandelbrot2,L3 DMisses,2217204288.0,3
mandelbrot2,L3 Access,5420204288.0,3
mandelbrot2,LST,3669814716.0,3
mandelbrot2,L3 Misses,2257499008.0,4
mandelbrot2,L3 DRead + DWrite,1635176192.0,4
mandelbrot2,L3 DMisses,2257499008.0,4
mandelbrot2,L3 Access,5401622784.0,4
mandelbrot2,LST,3692396780.0,4
mandelbrot2,L3 Misses,2223256704.0,5
mandelbrot2,L3 DRead + DWrite,1623854336.0,5
mandelbrot2,L3 DMisses,2223256704.0,5
mandelbrot2,L3 Access,5404354048.0,5
mandelbrot2,LST,3670672192.0,5
mandelbrot2,L3 Misses,2226759680.0,6
mandelbrot2,L3 DRead + DWrite,1643107520.0,6
mandelbrot2,L3 DMisses,2226759680.0,6
mandelbrot2,L3 Access,5418254464.0,6
mandelbrot2,LST,3700243972.0,6
mandelbrot2,L3 Misses,2252118144.0,7
mandelbrot2,L3 DRead + DWrite,1627885760.0,7
mandelbrot2,L3 DMisses,2252118144.0,7
mandelbrot2,L3 Access,5404462976.0,7
mandelbrot2,LST,3668790004.0,7
mandelbrot2,L3 Misses,2210369152.0,8
mandelbrot2,L3 DRead + DWrite,1632328384.0,8
mandelbrot2,L3 DMisses,2210369152.0,8
mandelbrot2,L3 Access,5416147072.0,8
mandelbrot2,LST,3668935756.0,8
mandelbrot2,L3 Misses,2198453504.0,9
mandelbrot2,L3 DRead + DWrite,1696111424.0,9
mandelbrot2,L3 DMisses,2198453504.0,9
mandelbrot2,L3 Access,5437456512.0,9
mandelbrot2,LST,3704617804.0,9
mandelbrot2,L3 Misses,2252278208.0,10
mandelbrot2,L3 DRead + DWrite,1617664256.0,10
mandelbrot2,L3 DMisses,2252278208.0,10
mandelbrot2,L3 Access,5419278848.0,10
mandelbrot2,LST,3692308696.0,10
mlp,L3 Misses,7249557056.0,1
mlp,L3 DRead + DWrite,929329278208.0,1
mlp,L3 DMisses,7249557056.0,1
mlp,L3 Access,0.0,1
mlp,LST,403361547396.0,1
mlp,L3 Misses,7286815040.0,2
mlp,L3 DRead + DWrite,929269312640.0,2
mlp,L3 DMisses,7286815040.0,2
mlp,L3 Access,0.0,2
mlp,LST,403361699376.0,2
mlp,L3 Misses,7278594304.0,3
mlp,L3 DRead + DWrite,929492617408.0,3
mlp,L3 DMisses,7278594304.0,3
mlp,L3 Access,0.0,3
mlp,LST,403361206340.0,3
mlp,L3 Misses,7323721280.0,4
mlp,L3 DRead + DWrite,929487731584.0,4
mlp,L3 DMisses,7323721280.0,4
mlp,L3 Access,0.0,4
mlp,LST,403360386124.0,4
mlp,L3 Misses,7272705984.0,5
mlp,L3 DRead + DWrite,929289108544.0,5
mlp,L3 DMisses,7272705984.0,5
mlp,L3 Access,0.0,5
mlp,LST,403359300420.0,5
mlp,L3 Misses,7307904256.0,6
mlp,L3 DRead + DWrite,929246289664.0,6
mlp,L3 DMisses,7307904256.0,6
mlp,L3 Access,0.0,6
mlp,LST,403360615008.0,6
mlp,L3 Misses,7270191360.0,7
mlp,L3 DRead + DWrite,929517548160.0,7
mlp,L3 DMisses,7270191360.0,7
mlp,L3 Access,0.0,7
mlp,LST,403362570188.0,7
mlp,L3 Misses,7251012416.0,8
mlp,L3 DRead + DWrite,929474015360.0,8
mlp,L3 DMisses,7251012416.0,8
mlp,L3 Access,0.0,8
mlp,LST,403358666200.0,8
mlp,L3 Misses,7251519168.0,9
mlp,L3 DRead + DWrite,929296343168.0,9
mlp,L3 DMisses,7251519168.0,9
mlp,L3 Access,0.0,9
mlp,LST,403361664900.0,9
mlp,L3 Misses,7290213312.0,10
mlp,L3 DRead + DWrite,929260182400.0,10
mlp,L3 DMisses,7290213312.0,10
mlp,L3 Access,0.0,10
mlp,LST,403362391304.0,10
mvt,L3 Misses,11831871744.0,1
mvt,L3 DRead + DWrite,31166318784.0,1
mvt,L3 DMisses,11831871744.0,1
mvt,L3 Access,37035408768.0,1
mvt,LST,19404418680.0,1
mvt,L3 Misses,11748253760.0,2
mvt,L3 DRead + DWrite,31166174464.0,2
mvt,L3 DMisses,11748253760.0,2
mvt,L3 Access,37037262400.0,2
mvt,LST,19402899256.0,2
mvt,L3 Misses,11810071872.0,3
mvt,L3 DRead + DWrite,31166087296.0,3
mvt,L3 DMisses,11810071872.0,3
mvt,L3 Access,37057996480.0,3
mvt,LST,19397970560.0,3
mvt,L3 Misses,11829579456.0,4
mvt,L3 DRead + DWrite,31165870208.0,4
mvt,L3 DMisses,11829579456.0,4
mvt,L3 Access,37059191872.0,4
mvt,LST,19402142916.0,4
mvt,L3 Misses,11820323072.0,5
mvt,L3 DRead + DWrite,31167456448.0,5
mvt,L3 DMisses,11820323072.0,5
mvt,L3 Access,37029070208.0,5
mvt,LST,19406582600.0,5
mvt,L3 Misses,11796997760.0,6
mvt,L3 DRead + DWrite,31167079616.0,6
mvt,L3 DMisses,11796997760.0,6
mvt,L3 Access,37030437696.0,6
mvt,LST,19408241604.0,6
mvt,L3 Misses,11771161920.0,7
mvt,L3 DRead + DWrite,31166053568.0,7
mvt,L3 DMisses,11771161920.0,7
mvt,L3 Access,37034238208.0,7
mvt,LST,19412253088.0,7
mvt,L3 Misses,11818718592.0,8
mvt,L3 DRead + DWrite,31165907456.0,8
mvt,L3 DMisses,11818718592.0,8
mvt,L3 Access,37034968512.0,8
mvt,LST,19412152896.0,8
mvt,L3 Misses,11747433280.0,9
mvt,L3 DRead + DWrite,31166693376.0,9
mvt,L3 DMisses,11747433280.0,9
mvt,L3 Access,37036656896.0,9
mvt,LST,19399722316.0,9
mvt,L3 Misses,11813755456.0,10
mvt,L3 DRead + DWrite,31166917632.0,10
mvt,L3 DMisses,11813755456.0,10
mvt,L3 Access,37037937152.0,10
mvt,LST,19411431848.0,10
nbody,L3 Misses,5570286016.0,1
nbody,L3 DRead + DWrite,5838401856.0,1
nbody,L3 DMisses,5570286016.0,1
nbody,L3 Access,20327860992.0,1
nbody,LST,5201240844.0,1
nbody,L3 Misses,5686638400.0,2
nbody,L3 DRead + DWrite,5843041920.0,2
nbody,L3 DMisses,5686638400.0,2
nbody,L3 Access,18190460992.0,2
nbody,LST,5197789908.0,2
nbody,L3 Misses,3690086336.0,3
nbody,L3 DRead + DWrite,6298947776.0,3
nbody,L3 DMisses,3690086336.0,3
nbody,L3 Access,19748073792.0,3
nbody,LST,5219123860.0,3
nbody,L3 Misses,3750832192.0,4
nbody,L3 DRead + DWrite,6235731520.0,4
nbody,L3 DMisses,3750832192.0,4
nbody,L3 Access,17438662208.0,4
nbody,LST,5194821084.0,4
nbody,L3 Misses,3593598080.0,5
nbody,L3 DRead + DWrite,5780865024.0,5
nbody,L3 DMisses,3593598080.0,5
nbody,L3 Access,20807403328.0,5
nbody,LST,5194221300.0,5
nbody,L3 Misses,3617929600.0,6
nbody,L3 DRead + DWrite,5705952128.0,6
nbody,L3 DMisses,3617929600.0,6
nbody,L3 Access,17843962240.0,6
nbody,LST,5198915396.0,6
nbody,L3 Misses,4073317760.0,7
nbody,L3 DRead + DWrite,7654507712.0,7
nbody,L3 DMisses,4073317760.0,7
nbody,L3 Access,17712325504.0,7
nbody,LST,5198269568.0,7
nbody,L3 Misses,3901653888.0,8
nbody,L3 DRead + DWrite,6152457984.0,8
nbody,L3 DMisses,3901653888.0,8
nbody,L3 Access,17119216960.0,8
nbody,LST,5194257692.0,8
nbody,L3 Misses,4415372288.0,9
nbody,L3 DRead + DWrite,6283262016.0,9
nbody,L3 DMisses,4415372288.0,9
nbody,L3 Access,21718197184.0,9
nbody,LST,5190912304.0,9
nbody,L3 Misses,4398565952.0,10
nbody,L3 DRead + DWrite,6164900032.0,10
nbody,L3 DMisses,4398565952.0,10
nbody,L3 Access,18150292416.0,10
nbody,LST,5191733844.0,10
nussinov,L3 Misses,170880.0,1
nussinov,L3 DRead + DWrite,169984.0,1
nussinov,L3 DMisses,170880.0,1
nussinov,L3 Access,441920.0,1
nussinov,LST,31031840.0,1
nussinov,L3 Misses,171136.0,2
nussinov,L3 DRead + DWrite,175360.0,2
nussinov,L3 DMisses,171136.0,2
nussinov,L3 Access,443648.0,2
nussinov,LST,30636800.0,2
nussinov,L3 Misses,171520.0,3
nussinov,L3 DRead + DWrite,170176.0,3
nussinov,L3 DMisses,171520.0,3
nussinov,L3 Access,445760.0,3
nussinov,LST,30618200.0,3
nussinov,L3 Misses,166592.0,4
nussinov,L3 DRead + DWrite,165824.0,4
nussinov,L3 DMisses,166592.0,4
nussinov,L3 Access,441408.0,4
nussinov,LST,30627548.0,4
nussinov,L3 Misses,170496.0,5
nussinov,L3 DRead + DWrite,167680.0,5
nussinov,L3 DMisses,170496.0,5
nussinov,L3 Access,457472.0,5
nussinov,LST,31053520.0,5
nussinov,L3 Misses,161728.0,6
nussinov,L3 DRead + DWrite,171264.0,6
nussinov,L3 DMisses,161728.0,6
nussinov,L3 Access,431424.0,6
nussinov,LST,30640296.0,6
nussinov,L3 Misses,167744.0,7
nussinov,L3 DRead + DWrite,173824.0,7
nussinov,L3 DMisses,167744.0,7
nussinov,L3 Access,445696.0,7
nussinov,LST,30672288.0,7
nussinov,L3 Misses,170368.0,8
nussinov,L3 DRead + DWrite,165056.0,8
nussinov,L3 DMisses,170368.0,8
nussinov,L3 Access,432384.0,8
nussinov,LST,30630336.0,8
nussinov,L3 Misses,170304.0,9
nussinov,L3 DRead + DWrite,179392.0,9
nussinov,L3 DMisses,170304.0,9
nussinov,L3 Access,440192.0,9
nussinov,LST,31051548.0,9
nussinov,L3 Misses,164672.0,10
nussinov,L3 DRead + DWrite,164672.0,10
nussinov,L3 DMisses,164672.0,10
nussinov,L3 Access,433216.0,10
nussinov,LST,30634776.0,10
resnet,L3 Misses,894410560.0,1
resnet,L3 DRead + DWrite,1319079680.0,1
resnet,L3 DMisses,894410560.0,1
resnet,L3 Access,3357099584.0,1
resnet,LST,19262561436.0,1
resnet,L3 Misses,888880256.0,2
resnet,L3 DRead + DWrite,1315205376.0,2
resnet,L3 DMisses,888880256.0,2
resnet,L3 Access,3391461376.0,2
resnet,LST,19261883264.0,2
resnet,L3 Misses,921438976.0,3
resnet,L3 DRead + DWrite,1322198144.0,3
resnet,L3 DMisses,921438976.0,3
resnet,L3 Access,3340289152.0,3
resnet,LST,19263785228.0,3
resnet,L3 Misses,894332224.0,4
resnet,L3 DRead + DWrite,1320759040.0,4
resnet,L3 DMisses,894332224.0,4
resnet,L3 Access,3486539264.0,4
resnet,LST,19262330024.0,4
resnet,L3 Misses,910094208.0,5
resnet,L3 DRead + DWrite,1321415104.0,5
resnet,L3 DMisses,910094208.0,5
resnet,L3 Access,3328398144.0,5
resnet,LST,19262826092.0,5
resnet,L3 Misses,877426944.0,6
resnet,L3 DRead + DWrite,1327827200.0,6
resnet,L3 DMisses,877426944.0,6
resnet,L3 Access,3258665664.0,6
resnet,LST,19268051316.0,6
resnet,L3 Misses,914313600.0,7
resnet,L3 DRead + DWrite,1324532736.0,7
resnet,L3 DMisses,914313600.0,7
resnet,L3 Access,3379528960.0,7
resnet,LST,19262881168.0,7
resnet,L3 Misses,913640192.0,8
resnet,L3 DRead + DWrite,1311630848.0,8
resnet,L3 DMisses,913640192.0,8
resnet,L3 Access,3234293760.0,8
resnet,LST,19259481140.0,8
resnet,L3 Misses,866090368.0,9
resnet,L3 DRead + DWrite,1321448576.0,9
resnet,L3 DMisses,866090368.0,9
resnet,L3 Access,3321550784.0,9
resnet,LST,19262668180.0,9
resnet,L3 Misses,910546816.0,10
resnet,L3 DRead + DWrite,1320409792.0,10
resnet,L3 DMisses,910546816.0,10
resnet,L3 Access,3280284928.0,10
resnet,LST,19261278712.0,10
scattering_self_energies,L3 Misses,17183815424.0,1
scattering_self_energies,L3 DRead + DWrite,26542297984.0,1
scattering_self_energies,L3 DMisses,17183815424.0,1
scattering_self_energies,L3 Access,55555737728.0,1
scattering_self_energies,LST,25811739664.0,1
scattering_self_energies,L3 Misses,17114595968.0,2
scattering_self_energies,L3 DRead + DWrite,26563637440.0,2
scattering_self_energies,L3 DMisses,17114595968.0,2
scattering_self_energies,L3 Access,55975637120.0,2
scattering_self_energies,LST,25746946368.0,2
scattering_self_energies,L3 Misses,17534374976.0,3
scattering_self_energies,L3 DRead + DWrite,26511281984.0,3
scattering_self_energies,L3 DMisses,17534374976.0,3
scattering_self_energies,L3 Access,55218349824.0,3
scattering_self_energies,LST,25800507368.0,3
scattering_self_energies,L3 Misses,17037832832.0,4
scattering_self_energies,L3 DRead + DWrite,26710355264.0,4
scattering_self_energies,L3 DMisses,17037832832.0,4
scattering_self_energies,L3 Access,55307877504.0,4
scattering_self_energies,LST,25792389664.0,4
scattering_self_energies,L3 Misses,17185047424.0,5
scattering_self_energies,L3 DRead + DWrite,27029780224.0,5
scattering_self_energies,L3 DMisses,17185047424.0,5
scattering_self_energies,L3 Access,54411648064.0,5
scattering_self_energies,LST,25784156448.0,5
scattering_self_energies,L3 Misses,17405946432.0,6
scattering_self_energies,L3 DRead + DWrite,26739091840.0,6
scattering_self_energies,L3 DMisses,17405946432.0,6
scattering_self_energies,L3 Access,55843223296.0,6
scattering_self_energies,LST,25853468540.0,6
scattering_self_energies,L3 Misses,17458181760.0,7
scattering_self_energies,L3 DRead + DWrite,26715152448.0,7
scattering_self_energies,L3 DMisses,17458181760.0,7
scattering_self_energies,L3 Access,56556348992.0,7
scattering_self_energies,LST,26002031332.0,7
scattering_self_energies,L3 Misses,17244197568.0,8
scattering_self_energies,L3 DRead + DWrite,26716929088.0,8
scattering_self_energies,L3 DMisses,17244197568.0,8
scattering_self_energies,L3 Access,55965213696.0,8
scattering_self_energies,LST,25900579192.0,8
scattering_self_energies,L3 Misses,17190408768.0,9
scattering_self_energies,L3 DRead + DWrite,26663764992.0,9
scattering_self_energies,L3 DMisses,17190408768.0,9
scattering_self_energies,L3 Access,56091570496.0,9
scattering_self_energies,LST,25901944996.0,9
scattering_self_energies,L3 Misses,17679866368.0,10
scattering_self_energies,L3 DRead + DWrite,26810153280.0,10
scattering_self_energies,L3 DMisses,17679866368.0,10
scattering_self_energies,L3 Access,56496009408.0,10
scattering_self_energies,LST,25874820712.0,10
seidel_2d,L3 Misses,2001547968.0,1
seidel_2d,L3 DRead + DWrite,2905101888.0,1
seidel_2d,L3 DMisses,2001547968.0,1
seidel_2d,L3 Access,6981373184.0,1
seidel_2d,LST,1837337784.0,1
seidel_2d,L3 Misses,1959027904.0,2
seidel_2d,L3 DRead + DWrite,2907665856.0,2
seidel_2d,L3 DMisses,1959027904.0,2
seidel_2d,L3 Access,6696029056.0,2
seidel_2d,LST,1838602560.0,2
seidel_2d,L3 Misses,1791940032.0,3
seidel_2d,L3 DRead + DWrite,2921375488.0,3
seidel_2d,L3 DMisses,1791940032.0,3
seidel_2d,L3 Access,6568304960.0,3
seidel_2d,LST,1837569956.0,3
seidel_2d,L3 Misses,1929710016.0,4
seidel_2d,L3 DRead + DWrite,2915457792.0,4
seidel_2d,L3 DMisses,1929710016.0,4
seidel_2d,L3 Access,6492445440.0,4
seidel_2d,LST,1827701876.0,4
seidel_2d,L3 Misses,1872808384.0,5
seidel_2d,L3 DRead + DWrite,2900368128.0,5
seidel_2d,L3 DMisses,1872808384.0,5
seidel_2d,L3 Access,6722545600.0,5
seidel_2d,LST,1830407012.0,5
seidel_2d,L3 Misses,1974990720.0,6
seidel_2d,L3 DRead + DWrite,2907687808.0,6
seidel_2d,L3 DMisses,1974990720.0,6
seidel_2d,L3 Access,6942102528.0,6
seidel_2d,LST,1831758780.0,6
seidel_2d,L3 Misses,1962768576.0,7
seidel_2d,L3 DRead + DWrite,2900496384.0,7
seidel_2d,L3 DMisses,1962768576.0,7
seidel_2d,L3 Access,6931357120.0,7
seidel_2d,LST,1830974568.0,7
seidel_2d,L3 Misses,1878201920.0,8
seidel_2d,L3 DRead + DWrite,2905323840.0,8
seidel_2d,L3 DMisses,1878201920.0,8
seidel_2d,L3 Access,6739124544.0,8
