benchmark,preset,event,total_count,time,repetition
heat_3d,L,PAPI_L3_TCA,161195287,0.21015092264860868,8
heat_3d,L,PAPI_L3_TCA,161158140,0.2080279109068215,9
heat_3d,L,PAPI_L3_TCA,161387763,0.20307179866358638,10
heat_3d,L,PAPI_L2_TCR,109541285,0.20202735112980008,1
heat_3d,L,PAPI_L2_TCR,109937263,0.20008844416588545,2
heat_3d,L,PAPI_L2_TCR,108366573,0.2066139499656856,3
heat_3d,L,PAPI_L2_TCR,109476567,0.19557645311579108,4
heat_3d,L,PAPI_L2_TCR,110020019,0.19611969403922558,5
heat_3d,L,PAPI_L2_TCR,109208002,0.1978421239182353,6
heat_3d,L,PAPI_L2_TCR,108629250,0.2176777650602162,7
heat_3d,L,PAPI_L2_TCR,109685740,0.20063444087281823,8
heat_3d,L,PAPI_L2_TCR,109549336,0.1952701909467578,9
heat_3d,L,PAPI_L2_TCR,109131904,0.2120713358744979,10
heat_3d,L,PAPI_L3_TCR,152362288,0.20611951826140285,1
heat_3d,L,PAPI_L3_TCR,152330310,0.20051945326849818,2
heat_3d,L,PAPI_L3_TCR,152918525,0.20744894305244088,3
heat_3d,L,PAPI_L3_TCR,152435998,0.19868639297783375,4
heat_3d,L,PAPI_L3_TCR,152247175,0.19426676211878657,5
heat_3d,L,PAPI_L3_TCR,152233082,0.21082736225798726,6
heat_3d,L,PAPI_L3_TCR,152307522,0.19334865408018231,7
heat_3d,L,PAPI_L3_TCR,152370584,0.20114165730774403,8
heat_3d,L,PAPI_L3_TCR,152058174,0.19543149834498763,9
heat_3d,L,PAPI_L3_TCR,152255349,0.19879348389804363,10
heat_3d,L,PAPI_L2_TCW,176988026,0.19595199171453714,1
heat_3d,L,PAPI_L2_TCW,175897670,0.20053563313558698,2
heat_3d,L,PAPI_L2_TCW,177612162,0.2121507809497416,3
heat_3d,L,PAPI_L2_TCW,175550620,0.20171253895387053,4
heat_3d,L,PAPI_L2_TCW,178219366,0.21153777884319425,5
heat_3d,L,PAPI_L2_TCW,178161486,0.21534587489441037,6
heat_3d,L,PAPI_L2_TCW,178726116,0.20257368311285973,7
heat_3d,L,PAPI_L2_TCW,178902006,0.19864347018301487,8
heat_3d,L,PAPI_L2_TCW,176997266,0.19585382007062435,9
heat_3d,L,PAPI_L2_TCW,177847366,0.20401676883921027,10
heat_3d,L,PAPI_L3_TCW,8452656,0.20017714612185955,1
heat_3d,L,PAPI_L3_TCW,8206062,0.20061988290399313,2
heat_3d,L,PAPI_L3_TCW,8350500,0.19191629393026233,3
heat_3d,L,PAPI_L3_TCW,8605327,0.19940272439271212,4
heat_3d,L,PAPI_L3_TCW,8696344,0.20569894229993224,5
heat_3d,L,PAPI_L3_TCW,8450157,0.19903946900740266,6
heat_3d,L,PAPI_L3_TCW,8607953,0.19931998290121555,7
heat_3d,L,PAPI_L3_TCW,8934194,0.21525655314326286,8
heat_3d,L,PAPI_L3_TCW,8770559,0.20020784763619304,9
heat_3d,L,PAPI_L3_TCW,8653624,0.2051339102908969,10
jacobi_1d,L,PAPI_DP_OPS,1733694012,1.9084504120983183,1
jacobi_1d,L,PAPI_DP_OPS,1733694012,2.023972979746759,2
jacobi_1d,L,PAPI_DP_OPS,1733694012,1.9571368009783328,3
jacobi_1d,L,PAPI_DP_OPS,1733694012,2.0501842368394136,4
jacobi_1d,L,PAPI_DP_OPS,1733694012,1.9390783929266036,5
jacobi_1d,L,PAPI_DP_OPS,1733694012,2.038720498327166,6
jacobi_1d,L,PAPI_DP_OPS,1733694012,1.9574286569841206,7
jacobi_1d,L,PAPI_DP_OPS,1733694012,2.0596726429648697,8
jacobi_1d,L,PAPI_DP_OPS,1733694012,1.960912215989083,9
jacobi_1d,L,PAPI_DP_OPS,1733694012,2.0644508651457727,10
jacobi_1d,L,PAPI_L1_DCM,512222175,2.0403770827688277,1
jacobi_1d,L,PAPI_L1_DCM,504056978,1.9377683531492949,2
jacobi_1d,L,PAPI_L1_DCM,513038342,2.0535241151228547,3
jacobi_1d,L,PAPI_L1_DCM,510639822,1.9480961528606713,4
jacobi_1d,L,PAPI_L1_DCM,507527586,2.064825349021703,5
jacobi_1d,L,PAPI_L1_DCM,516278849,1.9465917740017176,6
jacobi_1d,L,PAPI_L1_DCM,512811409,1.997775281779468,7
jacobi_1d,L,PAPI_L1_DCM,512857104,1.88840905809775,8
jacobi_1d,L,PAPI_L1_DCM,504557659,2.069464539643377,9
jacobi_1d,L,PAPI_L1_DCM,511056812,1.9304215423762798,10
jacobi_1d,L,PAPI_L1_ICM,609276,2.027529693674296,1
jacobi_1d,L,PAPI_L1_ICM,556501,1.9255471699871123,2
jacobi_1d,L,PAPI_L1_ICM,585496,2.028774722944945,3
jacobi_1d,L,PAPI_L1_ICM,571175,1.9290632442571223,4
jacobi_1d,L,PAPI_L1_ICM,556177,2.066527984570712,5
jacobi_1d,L,PAPI_L1_ICM,555179,1.932029737625271,6
jacobi_1d,L,PAPI_L1_ICM,576764,2.053713586181402,7
jacobi_1d,L,PAPI_L1_ICM,580038,1.9308794322423637,8
jacobi_1d,L,PAPI_L1_ICM,542616,2.0581462900154293,9
jacobi_1d,L,PAPI_L1_ICM,561647,1.953672074712813,10
jacobi_1d,L,PAPI_L2_DCM,358086002,2.066427005454898,1
jacobi_1d,L,PAPI_L2_DCM,357128416,2.0634466046467423,2
jacobi_1d,L,PAPI_L2_DCM,359862486,2.0562889808788896,3
jacobi_1d,L,PAPI_L2_DCM,357822484,2.043509908951819,4
jacobi_1d,L,PAPI_L2_DCM,356812618,2.0598530541174114,5
jacobi_1d,L,PAPI_L2_DCM,355874625,2.042661448009312,6
jacobi_1d,L,PAPI_L2_DCM,358465657,2.070733355358243,7
jacobi_1d,L,PAPI_L2_DCM,358053200,2.0799106862396,8
jacobi_1d,L,PAPI_L2_DCM,357997138,2.058436193037778,9
jacobi_1d,L,PAPI_L2_DCM,358861450,2.0496421731077135,10
jacobi_1d,L,PAPI_L2_ICM,4371,2.0254721478559077,1
jacobi_1d,L,PAPI_L2_ICM,2162,2.0370193300768733,2
jacobi_1d,L,PAPI_L2_ICM,2176,2.0472258552908897,3
jacobi_1d,L,PAPI_L2_ICM,2440,2.0250371089205146,4
jacobi_1d,L,PAPI_L2_ICM,2572,2.0528368609957397,5
jacobi_1d,L,PAPI_L2_ICM,13948,2.147127027157694,6
jacobi_1d,L,PAPI_L2_ICM,2050,2.0499559808522463,7
jacobi_1d,L,PAPI_L2_ICM,1588,2.041509652044624,8
jacobi_1d,L,PAPI_L2_ICM,3296,2.055842436850071,9
jacobi_1d,L,PAPI_L2_ICM,11743,2.0588687681593,10
jacobi_1d,L,PAPI_L1_TCM,514434087,2.032644093967974,1
jacobi_1d,L,PAPI_L1_TCM,506656927,2.031765297986567,2
jacobi_1d,L,PAPI_L1_TCM,512922170,2.0421724459156394,3
jacobi_1d,L,PAPI_L1_TCM,513736432,2.0320615000091493,4
jacobi_1d,L,PAPI_L1_TCM,517474174,2.048388118855655,5
jacobi_1d,L,PAPI_L1_TCM,508616069,2.094777023885399,6
jacobi_1d,L,PAPI_L1_TCM,516530370,2.0547886011190712,7
jacobi_1d,L,PAPI_L1_TCM,506956841,1.9836434698663652,8
jacobi_1d,L,PAPI_L1_TCM,512099645,2.0402486799284816,9
jacobi_1d,L,PAPI_L1_TCM,509094908,2.058443743735552,10
jacobi_1d,L,PAPI_L2_TCM,358987457,2.0338121452368796,1
jacobi_1d,L,PAPI_L2_TCM,356704077,2.0416940138675272,2
jacobi_1d,L,PAPI_L2_TCM,357765633,2.0367598701268435,3
jacobi_1d,L,PAPI_L2_TCM,356532994,2.043695766944438,4
jacobi_1d,L,PAPI_L2_TCM,356423719,2.0609323168173432,5
jacobi_1d,L,PAPI_L2_TCM,354551603,2.0478496472351253,6
jacobi_1d,L,PAPI_L2_TCM,358729195,2.040830470621586,7
jacobi_1d,L,PAPI_L2_TCM,357572535,2.076837291009724,8
jacobi_1d,L,PAPI_L2_TCM,358487976,2.0597114749252796,9
jacobi_1d,L,PAPI_L2_TCM,358539035,2.0612243227660656,10
jacobi_1d,L,PAPI_L3_TCM,130998782,2.0141206281259656,1
jacobi_1d,L,PAPI_L3_TCM,130572614,2.0251456717960536,2
jacobi_1d,L,PAPI_L3_TCM,131523158,2.0432958281598985,3
jacobi_1d,L,PAPI_L3_TCM,130756487,2.055626747198403,4
jacobi_1d,L,PAPI_L3_TCM,131405793,2.037850011140108,5
jacobi_1d,L,PAPI_L3_TCM,131318715,2.0469088875688612,6
jacobi_1d,L,PAPI_L3_TCM,131176511,2.069807797204703,7
jacobi_1d,L,PAPI_L3_TCM,130856255,2.047879124060273,8
jacobi_1d,L,PAPI_L3_TCM,132625949,2.04721562191844,9
jacobi_1d,L,PAPI_L3_TCM,131693979,2.0578335681930184,10
jacobi_1d,L,PAPI_CA_SNP,362221633,2.018317281268537,1
jacobi_1d,L,PAPI_CA_SNP,360360849,2.02454343624413,2
jacobi_1d,L,PAPI_CA_SNP,361067948,2.049458221066743,3
jacobi_1d,L,PAPI_CA_SNP,359687584,2.037673375569284,4
jacobi_1d,L,PAPI_CA_SNP,357341004,2.076018188148737,5
jacobi_1d,L,PAPI_CA_SNP,359328599,2.064651281107217,6
jacobi_1d,L,PAPI_CA_SNP,362425795,2.06726734014228,7
jacobi_1d,L,PAPI_CA_SNP,358365292,2.051426990889013,8
jacobi_1d,L,PAPI_CA_SNP,360325618,2.05679179308936,9
jacobi_1d,L,PAPI_CA_SNP,360367821,2.0598450931720436,10
jacobi_1d,L,PAPI_CA_SHR,204149175,2.0177575601264834,1
jacobi_1d,L,PAPI_CA_SHR,203934975,2.039888558909297,2
jacobi_1d,L,PAPI_CA_SHR,204927184,2.0411597788333893,3
jacobi_1d,L,PAPI_CA_SHR,204253224,2.003775909077376,4
jacobi_1d,L,PAPI_CA_SHR,204571047,2.0350034879520535,5
jacobi_1d,L,PAPI_CA_SHR,204374084,2.052536265924573,6
jacobi_1d,L,PAPI_CA_SHR,205130375,2.036828565876931,7
jacobi_1d,L,PAPI_CA_SHR,204506188,2.0379054197110236,8
jacobi_1d,L,PAPI_CA_SHR,204076130,2.055056855082512,9
jacobi_1d,L,PAPI_CA_SHR,203845902,2.0473782951012254,10
jacobi_1d,L,PAPI_CA_CLN,122266736,2.0164824659004807,1
jacobi_1d,L,PAPI_CA_CLN,121606591,2.0367628606036305,2
jacobi_1d,L,PAPI_CA_CLN,121884500,2.038815383333713,3
jacobi_1d,L,PAPI_CA_CLN,121915182,2.0321761490777135,4
jacobi_1d,L,PAPI_CA_CLN,122392393,2.040814561303705,5
jacobi_1d,L,PAPI_CA_CLN,122131747,2.0542172389104962,6
jacobi_1d,L,PAPI_CA_CLN,122788076,2.0526393740437925,7
jacobi_1d,L,PAPI_CA_CLN,122194427,2.05665863212198,8
jacobi_1d,L,PAPI_CA_CLN,122291551,2.0417436761781573,9
jacobi_1d,L,PAPI_CA_CLN,122358143,2.0457959957420826,10
jacobi_1d,L,PAPI_CA_ITV,357631728,2.013795103877783,1
jacobi_1d,L,PAPI_CA_ITV,358070788,2.0047610821202397,2
jacobi_1d,L,PAPI_CA_ITV,360042270,2.0354069522581995,3
jacobi_1d,L,PAPI_CA_ITV,358301492,2.0336597529239953,4
jacobi_1d,L,PAPI_CA_ITV,358744832,2.043992114253342,5
jacobi_1d,L,PAPI_CA_ITV,360263156,2.0565712740644813,6
jacobi_1d,L,PAPI_CA_ITV,357171257,2.0479795578867197,7
jacobi_1d,L,PAPI_CA_ITV,358824278,2.0570944701321423,8
jacobi_1d,L,PAPI_CA_ITV,358224165,2.063974571879953,9
jacobi_1d,L,PAPI_CA_ITV,357141146,2.045012205839157,10
jacobi_1d,L,PAPI_L3_LDM,5227749,2.017689143307507,1
jacobi_1d,L,PAPI_L3_LDM,5228207,2.0232900250703096,2
jacobi_1d,L,PAPI_L3_LDM,5476999,2.0651145903393626,3
jacobi_1d,L,PAPI_L3_LDM,5197474,2.0604065051302314,4
jacobi_1d,L,PAPI_L3_LDM,5527596,2.0318733183667064,5
jacobi_1d,L,PAPI_L3_LDM,5428606,2.0512655186466873,6
jacobi_1d,L,PAPI_L3_LDM,5423187,2.0616026539355516,7
jacobi_1d,L,PAPI_L3_LDM,5105511,2.0426508630625904,8
jacobi_1d,L,PAPI_L3_LDM,5288344,2.0514283878728747,9
jacobi_1d,L,PAPI_L3_LDM,5245369,2.050572524778545,10
jacobi_1d,L,PAPI_L1_LDM,103506397,2.01930165104568,1
jacobi_1d,L,PAPI_L1_LDM,106063445,2.0304028782993555,2
jacobi_1d,L,PAPI_L1_LDM,103579083,2.0550236399285495,3
jacobi_1d,L,PAPI_L1_LDM,102595548,2.0755401137284935,4
jacobi_1d,L,PAPI_L1_LDM,105332191,2.0718322917819023,5
jacobi_1d,L,PAPI_L1_LDM,99649303,2.0723536470904946,6
jacobi_1d,L,PAPI_L1_LDM,105057843,2.0482027176767588,7
jacobi_1d,L,PAPI_L1_LDM,103690181,2.05551281478256,8
jacobi_1d,L,PAPI_L1_LDM,107627351,2.088099949993193,9
jacobi_1d,L,PAPI_L1_LDM,103160327,2.051716255955398,10
jacobi_1d,L,PAPI_L1_STM,273521022,2.0353404288180172,1
jacobi_1d,L,PAPI_L1_STM,272986867,2.032483910676092,2
jacobi_1d,L,PAPI_L1_STM,274198505,2.046504551079124,3
jacobi_1d,L,PAPI_L1_STM,273654288,2.0390744390897453,4
jacobi_1d,L,PAPI_L1_STM,273087366,2.058077068068087,5
jacobi_1d,L,PAPI_L1_STM,273733008,2.0579784060828388,6
jacobi_1d,L,PAPI_L1_STM,272798475,2.0629037860780954,7
jacobi_1d,L,PAPI_L1_STM,273008227,2.0609306870028377,8
jacobi_1d,L,PAPI_L1_STM,273843035,2.0629589878953993,9
jacobi_1d,L,PAPI_L1_STM,273666390,2.052771866787225,10
jacobi_1d,L,PAPI_L2_LDM,52209524,2.0214314707554877,1
jacobi_1d,L,PAPI_L2_LDM,51851028,2.0250511239282787,2
jacobi_1d,L,PAPI_L2_LDM,52834354,2.0411258786916733,3
jacobi_1d,L,PAPI_L2_LDM,51749563,2.0458974041976035,4
jacobi_1d,L,PAPI_L2_LDM,51993196,2.0503659518435597,5
jacobi_1d,L,PAPI_L2_LDM,51836112,2.0738728591240942,6
jacobi_1d,L,PAPI_L2_LDM,51673193,2.0497466758824885,7
jacobi_1d,L,PAPI_L2_LDM,51492171,2.0575840971432626,8
jacobi_1d,L,PAPI_L2_LDM,52252695,2.0587368332780898,9
jacobi_1d,L,PAPI_L2_LDM,51653675,2.0441178428009152,10
jacobi_1d,L,PAPI_L2_STM,90923181,2.0087718311697245,1
jacobi_1d,L,PAPI_L2_STM,90782540,2.031436942052096,2
jacobi_1d,L,PAPI_L2_STM,90890758,2.036966761108488,3
jacobi_1d,L,PAPI_L2_STM,90792669,2.043469842057675,4
jacobi_1d,L,PAPI_L2_STM,90852322,2.0412930380553007,5
jacobi_1d,L,PAPI_L2_STM,90917709,2.0480773863382638,6
jacobi_1d,L,PAPI_L2_STM,90664608,2.0761803281493485,7
jacobi_1d,L,PAPI_L2_STM,90775378,2.055101817008108,8
jacobi_1d,L,PAPI_L2_STM,90921802,2.0620218929834664,9
jacobi_1d,L,PAPI_L2_STM,90800399,2.082292520906776,10
jacobi_1d,L,PAPI_PRF_DM,285606687,2.0089545380324125,1
jacobi_1d,L,PAPI_PRF_DM,286275305,2.0307535021565855,2
jacobi_1d,L,PAPI_PRF_DM,288515418,2.033056997694075,3
jacobi_1d,L,PAPI_PRF_DM,288108792,2.0528429998084903,4
jacobi_1d,L,PAPI_PRF_DM,285852541,2.047830017283559,5
jacobi_1d,L,PAPI_PRF_DM,286825459,2.049343522172421,6
jacobi_1d,L,PAPI_PRF_DM,286175783,2.0598430391401052,7
jacobi_1d,L,PAPI_PRF_DM,285861655,2.0503105837851763,8
jacobi_1d,L,PAPI_PRF_DM,285123056,2.0774383288808167,9
jacobi_1d,L,PAPI_PRF_DM,286576494,2.055461773183197,10
jacobi_1d,L,PAPI_LD_INS,4306043451,2.0207068379968405,1
jacobi_1d,L,PAPI_LD_INS,4290356728,2.052669641096145,2
jacobi_1d,L,PAPI_LD_INS,4312959725,2.026052535045892,3
jacobi_1d,L,PAPI_LD_INS,4298915400,2.0345909213647246,4
jacobi_1d,L,PAPI_LD_INS,4309126557,2.051387229003012,5
jacobi_1d,L,PAPI_LD_INS,4299933533,2.0525597911328077,6
jacobi_1d,L,PAPI_LD_INS,4308993938,2.0421329136006534,7
jacobi_1d,L,PAPI_LD_INS,4292074862,2.077778561040759,8
jacobi_1d,L,PAPI_LD_INS,4286539106,2.047829682007432,9
jacobi_1d,L,PAPI_LD_INS,4287229872,2.059212675783783,10
jacobi_1d,L,PAPI_SR_INS,1828462190,2.087973253801465,1
jacobi_1d,L,PAPI_SR_INS,1828462188,2.083075063303113,2
jacobi_1d,L,PAPI_SR_INS,1828462164,2.1251183450222015,3
jacobi_1d,L,PAPI_SR_INS,1828462175,2.028379235882312,4
jacobi_1d,L,PAPI_SR_INS,1828462176,2.119166282005608,5
jacobi_1d,L,PAPI_SR_INS,1828462190,2.059431435074657,6
jacobi_1d,L,PAPI_SR_INS,1828462190,2.085901473648846,7
jacobi_1d,L,PAPI_SR_INS,1828462083,2.0478544584475458,8
jacobi_1d,L,PAPI_SR_INS,1828462186,2.043304832652211,9
jacobi_1d,L,PAPI_SR_INS,1828462179,2.0613398300483823,10
jacobi_1d,L,PAPI_LST_INS,6118385451,1.9882049360312521,1
jacobi_1d,L,PAPI_LST_INS,6108422016,2.0340296188369393,2
jacobi_1d,L,PAPI_LST_INS,6105675512,2.0259433458559215,3
jacobi_1d,L,PAPI_LST_INS,6105916413,2.0559943709522486,4
jacobi_1d,L,PAPI_LST_INS,6110137682,2.029953751247376,5
jacobi_1d,L,PAPI_LST_INS,6112729963,2.063546854071319,6
jacobi_1d,L,PAPI_LST_INS,6105943955,2.0966118490323424,7
jacobi_1d,L,PAPI_LST_INS,6106751726,2.0504178777337074,8
jacobi_1d,L,PAPI_LST_INS,6120910078,2.0548913590610027,9
jacobi_1d,L,PAPI_LST_INS,6111575593,2.077773388940841,10
jacobi_1d,L,PAPI_L2_DCA,383368223,1.9982036878354847,1
jacobi_1d,L,PAPI_L2_DCA,375333746,2.0310214939527214,2
jacobi_1d,L,PAPI_L2_DCA,382250356,2.024938598740846,3
jacobi_1d,L,PAPI_L2_DCA,373393833,2.070014243014157,4
jacobi_1d,L,PAPI_L2_DCA,377652484,2.0389794786460698,5
jacobi_1d,L,PAPI_L2_DCA,375749540,2.0388669068925083,6
jacobi_1d,L,PAPI_L2_DCA,382014762,2.0556245362386107,7
jacobi_1d,L,PAPI_L2_DCA,377053160,2.0987911131232977,8
jacobi_1d,L,PAPI_L2_DCA,379023528,2.079463910777122,9
jacobi_1d,L,PAPI_L2_DCA,380056366,2.0438850219361484,10
jacobi_1d,L,PAPI_L3_DCA,359856325,1.99064049590379,1
jacobi_1d,L,PAPI_L3_DCA,361493531,2.0704919141717255,2
jacobi_1d,L,PAPI_L3_DCA,363722795,2.0253944769501686,3
jacobi_1d,L,PAPI_L3_DCA,361155567,2.034519162029028,4
jacobi_1d,L,PAPI_L3_DCA,362427473,2.1128551280125976,5
jacobi_1d,L,PAPI_L3_DCA,360614946,2.094335570000112,6
jacobi_1d,L,PAPI_L3_DCA,364125607,2.0362792629748583,7
jacobi_1d,L,PAPI_L3_DCA,363438029,1.9420723016373813,8
jacobi_1d,L,PAPI_L3_DCA,363834176,2.0418876949697733,9
jacobi_1d,L,PAPI_L3_DCA,362406174,2.054286748636514,10
jacobi_1d,L,PAPI_L2_DCR,107014018,2.0124787567183375,1
jacobi_1d,L,PAPI_L2_DCR,100122382,2.0218932470306754,2
jacobi_1d,L,PAPI_L2_DCR,105194455,2.0862293518148363,3
jacobi_1d,L,PAPI_L2_DCR,105968449,2.038504783064127,4
jacobi_1d,L,PAPI_L2_DCR,110627326,2.070602840743959,5
jacobi_1d,L,PAPI_L2_DCR,100784921,2.0774328149855137,6
jacobi_1d,L,PAPI_L2_DCR,109151131,2.040382174309343,7
jacobi_1d,L,PAPI_L2_DCR,99383692,2.0504089719615877,8
jacobi_1d,L,PAPI_L2_DCR,104420577,2.0732286549173295,9
jacobi_1d,L,PAPI_L2_DCR,103009341,2.0427514780312777,10
jacobi_1d,L,PAPI_L3_DCR,67213503,1.9854346527718008,1
jacobi_1d,L,PAPI_L3_DCR,67196611,2.0179157028906047,2
jacobi_1d,L,PAPI_L3_DCR,68404020,2.0268289768137038,3
jacobi_1d,L,PAPI_L3_DCR,68231854,2.0586086940020323,4
jacobi_1d,L,PAPI_L3_DCR,68604741,2.0417510117404163,5
jacobi_1d,L,PAPI_L3_DCR,67567946,2.0510103232227266,6
jacobi_1d,L,PAPI_L3_DCR,67118116,2.0517652053385973,7
jacobi_1d,L,PAPI_L3_DCR,66774145,2.052678538952023,8
jacobi_1d,L,PAPI_L3_DCR,68374038,2.040343200787902,9
jacobi_1d,L,PAPI_L3_DCR,67025722,2.047479312866926,10
jacobi_1d,L,PAPI_L2_DCW,365244943,1.947484296746552,1
jacobi_1d,L,PAPI_L2_DCW,365162264,2.0185750359669328,2
jacobi_1d,L,PAPI_L2_DCW,364784829,2.029627613723278,3
jacobi_1d,L,PAPI_L2_DCW,364305257,2.0306749269366264,4
jacobi_1d,L,PAPI_L2_DCW,365183790,2.0263835988007486,5
jacobi_1d,L,PAPI_L2_DCW,364694296,2.0476548289880157,6
jacobi_1d,L,PAPI_L2_DCW,366096238,2.0521931648254395,7
jacobi_1d,L,PAPI_L2_DCW,365788969,2.098745252005756,8
jacobi_1d,L,PAPI_L2_DCW,364794898,2.0473457193002105,9
jacobi_1d,L,PAPI_L2_DCW,365016752,2.0610255021601915,10
jacobi_1d,L,PAPI_L3_DCW,90955665,2.0220477590337396,1
jacobi_1d,L,PAPI_L3_DCW,90797047,2.0303928260691464,2
jacobi_1d,L,PAPI_L3_DCW,90723264,2.034840222913772,3
jacobi_1d,L,PAPI_L3_DCW,90833045,2.054049254860729,4
jacobi_1d,L,PAPI_L3_DCW,90792079,2.0626487066037953,5
jacobi_1d,L,PAPI_L3_DCW,90894656,2.040383598767221,6
jacobi_1d,L,PAPI_L3_DCW,91120968,2.034682794008404,7
jacobi_1d,L,PAPI_L3_DCW,90864507,2.063053091056645,8
jacobi_1d,L,PAPI_L3_DCW,90846960,2.0504678981378675,9
jacobi_1d,L,PAPI_L3_DCW,90779975,2.0580386188812554,10
jacobi_1d,L,PAPI_L2_ICH,493001,2.0022976798936725,1
jacobi_1d,L,PAPI_L2_ICH,494277,2.050293884240091,2
jacobi_1d,L,PAPI_L2_ICH,472643,2.0315833473578095,3
jacobi_1d,L,PAPI_L2_ICH,468487,2.0899885650724173,4
jacobi_1d,L,PAPI_L2_ICH,476806,2.043158359825611,5
jacobi_1d,L,PAPI_L2_ICH,558504,2.0310346842743456,6
jacobi_1d,L,PAPI_L2_ICH,464689,2.051113083027303,7
jacobi_1d,L,PAPI_L2_ICH,517271,2.0510145048610866,8
jacobi_1d,L,PAPI_L2_ICH,515557,2.0517394091002643,9
jacobi_1d,L,PAPI_L2_ICH,477490,2.06172215892002,10
jacobi_1d,L,PAPI_L2_ICA,511352,2.018089451827109,1
jacobi_1d,L,PAPI_L2_ICA,525526,2.041105290874839,2
jacobi_1d,L,PAPI_L2_ICA,517356,2.0293077579699457,3
jacobi_1d,L,PAPI_L2_ICA,529143,2.060707855038345,4
jacobi_1d,L,PAPI_L2_ICA,486385,2.043610727414489,5
jacobi_1d,L,PAPI_L2_ICA,524656,2.0604592636227608,6
jacobi_1d,L,PAPI_L2_ICA,489685,2.052038264926523,7
jacobi_1d,L,PAPI_L2_ICA,525301,2.050753681920469,8
jacobi_1d,L,PAPI_L2_ICA,485895,2.0439832033589482,9
jacobi_1d,L,PAPI_L2_ICA,522227,2.048951548989862,10
jacobi_1d,L,PAPI_L3_ICA,5218,2.0058125522919,1
jacobi_1d,L,PAPI_L3_ICA,33402,2.0307184611447155,2
jacobi_1d,L,PAPI_L3_ICA,22312,2.007236320991069,3
jacobi_1d,L,PAPI_L3_ICA,47574,2.082230777014047,4
jacobi_1d,L,PAPI_L3_ICA,13518,2.077856141142547,5
jacobi_1d,L,PAPI_L3_ICA,63118,2.079393272753805,6
jacobi_1d,L,PAPI_L3_ICA,16658,2.082991694100201,7
jacobi_1d,L,PAPI_L3_ICA,23488,2.0966441347263753,8
jacobi_1d,L,PAPI_L3_ICA,14436,2.0297402278520167,9
jacobi_1d,L,PAPI_L3_ICA,20526,2.051434271968901,10
jacobi_1d,L,PAPI_L2_ICR,537801,2.0038678091950715,1
jacobi_1d,L,PAPI_L2_ICR,548746,2.0216370839625597,2
jacobi_1d,L,PAPI_L2_ICR,541474,2.053047563880682,3
jacobi_1d,L,PAPI_L2_ICR,556908,2.0430514831095934,4
jacobi_1d,L,PAPI_L2_ICR,575876,2.0427402309142053,5
jacobi_1d,L,PAPI_L2_ICR,570197,2.0402473849244416,6
jacobi_1d,L,PAPI_L2_ICR,566868,2.033605613745749,7
jacobi_1d,L,PAPI_L2_ICR,554118,2.0604364601895213,8
jacobi_1d,L,PAPI_L2_ICR,551146,2.050021917093545,9
jacobi_1d,L,PAPI_L2_ICR,559410,2.0481130722910166,10
jacobi_1d,L,PAPI_L3_ICR,6574,1.9998548151925206,1
jacobi_1d,L,PAPI_L3_ICR,2020,2.08384033665061,2
jacobi_1d,L,PAPI_L3_ICR,2147,2.033179782796651,3
jacobi_1d,L,PAPI_L3_ICR,2130,2.06376524688676,4
jacobi_1d,L,PAPI_L3_ICR,6703,2.039225960150361,5
jacobi_1d,L,PAPI_L3_ICR,2095,2.0703254002146423,6
jacobi_1d,L,PAPI_L3_ICR,6610,2.0601074541918933,7
jacobi_1d,L,PAPI_L3_ICR,29948,2.0436191018670797,8
jacobi_1d,L,PAPI_L3_ICR,13537,2.05282402317971,9
jacobi_1d,L,PAPI_L3_ICR,5094,2.0476057631894946,10
jacobi_1d,L,PAPI_L2_TCA,385323420,2.0085024530999362,1
jacobi_1d,L,PAPI_L2_TCA,378171863,2.097584187053144,2
jacobi_1d,L,PAPI_L2_TCA,382203881,2.0305571132339537,3
jacobi_1d,L,PAPI_L2_TCA,376186557,2.058963649906218,4
jacobi_1d,L,PAPI_L2_TCA,378295582,2.0591079746372998,5
jacobi_1d,L,PAPI_L2_TCA,376527326,2.113867685198784,6
jacobi_1d,L,PAPI_L2_TCA,378284146,2.1019287672825158,7
jacobi_1d,L,PAPI_L2_TCA,377142394,2.033405558206141,8
jacobi_1d,L,PAPI_L2_TCA,381820302,2.046615329105407,9
jacobi_1d,L,PAPI_L2_TCA,374505688,2.0848538777790964,10
jacobi_1d,L,PAPI_L3_TCA,357424666,2.056238694116473,1
jacobi_1d,L,PAPI_L3_TCA,358478669,2.058513735886663,2
jacobi_1d,L,PAPI_L3_TCA,360754094,2.0532320621423423,3
jacobi_1d,L,PAPI_L3_TCA,358771439,2.0465220999903977,4
jacobi_1d,L,PAPI_L3_TCA,359291052,2.039336436893791,5
jacobi_1d,L,PAPI_L3_TCA,360290339,2.0578853390179574,6
jacobi_1d,L,PAPI_L3_TCA,356364425,2.035678671207279,7
jacobi_1d,L,PAPI_L3_TCA,358844260,2.0709661706350744,8
jacobi_1d,L,PAPI_L3_TCA,359053388,2.0451561249792576,9
jacobi_1d,L,PAPI_L3_TCA,359135705,2.085357964038849,10
jacobi_1d,L,PAPI_L2_TCR,108585767,2.0040693408809602,1
jacobi_1d,L,PAPI_L2_TCR,104525733,2.024425950832665,2
jacobi_1d,L,PAPI_L2_TCR,106730130,2.034343501087278,3
